preqc_genome_name,postqc_genome_name,sample_or_strain_name,genome_status,checkm2_postqc_Completeness,checkm2_postqc_Contamination,checkm2_postqc_Genome_Size,checkm2_preqc_Completeness,checkm2_preqc_Contamination,checkm2_preqc_Genome_Size,gtdbtk_classification,gtdbtk_closest_genome_reference,gunc_postqc_n_contigs,gunc_postqc_pass.GUNC,gunc_preqc_n_contigs,gunc_preqc_pass.GUNC
SRR30598642_bin.37.orig.fa,cleaned_SRR30598642_bin.37.orig_filtered_kept_contigs.fa,SRR30598642,MAG,94.74,0.07,1990756,98.65,0.06,2013569,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__Butyrivibrio_A crossota,GCF_025148445.1,114,TRUE,115,TRUE
SRR30598642_bin.4.orig.fa,cleaned_SRR30598642_bin.4.orig_filtered_kept_contigs.fa,SRR30598642,MAG,99.74,3.6,2337494,99.74,3.6,2337494,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__Duodenibacillus sp900544255,GCA_900544255.1,183,TRUE,183,TRUE
SRR30598642_bin.41.orig.fa,cleaned_SRR30598642_bin.41.orig_filtered_kept_contigs.fa,SRR30598642,MAG,95.79,0.07,3008929,95.79,0.07,3008929,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Limivivens;s__Limivivens faecihominis,GCF_020686945.1,178,TRUE,178,TRUE
SRR30598642_bin.43.orig.fa,cleaned_SRR30598642_bin.43.orig_filtered_kept_contigs.fa,SRR30598642,MAG,97.25,0.02,3004664,97.48,0.02,3014529,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor hominis,GCA_040096245.1,71,TRUE,72,TRUE
SRR30598642_bin.44.orig.fa,cleaned_SRR30598642_bin.44.orig_filtered_kept_contigs.fa,SRR30598642,MAG,98.08,0.25,2928061,99.76,0.24,2957019,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900313215,GCF_009495355.1,61,TRUE,62,TRUE
SRR30598642_bin.51.permissive.fa,cleaned_SRR30598642_bin.51.permissive_filtered_kept_contigs.fa,SRR30598642,MAG,99.96,0.08,1929420,99.96,0.08,1996398,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D sp900539255,GCA_900539255.1,28,TRUE,73,TRUE
SRR30598642_bin.53.orig.fa,cleaned_SRR30598642_bin.53.orig_filtered_kept_contigs.fa,SRR30598642,MAG,99.84,2.8,2678870,99.86,2.8,2681402,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus,GCF_030296915.1,102,TRUE,103,TRUE
SRR30598642_bin.56.permissive.fa,cleaned_SRR30598642_bin.56.permissive_filtered_kept_contigs.fa,SRR30598642,MAG,97.3,0.4,2330043,97.3,0.41,2370198,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp000431835,GCA_000431835.1,47,TRUE,62,TRUE
SRR30598642_bin.59.orig.fa,cleaned_SRR30598642_bin.59.orig_filtered_kept_contigs.fa,SRR30598642,MAG,98.27,3.15,3117242,98.27,3.15,3117242,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans,GCF_027667425.1,75,TRUE,75,TRUE
SRR30598642_bin.7.orig.fa,cleaned_SRR30598642_bin.7.orig_filtered_kept_contigs.fa,SRR30598642,MAG,99.31,0.9,2927486,99.31,0.9,2927486,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oliverpabstia;s__Oliverpabstia faecicola,GCF_004123145.1,50,TRUE,50,TRUE
SRR30598642_bin.8.orig.fa,cleaned_SRR30598642_bin.8.orig_filtered_kept_contigs.fa,SRR30598642,MAG,98.84,0.28,2859032,98.84,0.28,2864399,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115;s__CAG-115 sp003507295,GCA_900542145.1,152,TRUE,154,FALSE
SRR30598642_bin.9.orig.fa,cleaned_SRR30598642_bin.9.orig_filtered_kept_contigs.fa,SRR30598642,MAG,96.77,0,2444697,99.16,0.03,2567735,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia intestinalis,GCF_040096185.1,94,TRUE,106,FALSE
SRR30598643_bin.1.orig.fa,cleaned_SRR30598643_bin.1.orig_filtered_kept_contigs.fa,SRR30598643,MAG,98.6,0.26,3424381,98.29,0.27,3442616,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anthropogastromicrobium;s__Anthropogastromicrobium sp934292725,GCA_934292725.1,60,TRUE,61,TRUE
SRR30598643_bin.12.permissive.fa,cleaned_SRR30598643_bin.12.permissive_filtered_kept_contigs.fa,SRR30598643,MAG,99.88,0,4078337,99.91,0.78,4144519,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,GCF_003697165.2,181,TRUE,217,TRUE
SRR30598643_bin.15.orig.fa,cleaned_SRR30598643_bin.15.orig_filtered_kept_contigs.fa,SRR30598643,MAG,99.92,0.13,1723704,99.92,0.13,1723704,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus lutetiensis,GCF_900475675.1,30,TRUE,30,TRUE
SRR30598643_bin.17.permissive.fa,cleaned_SRR30598643_bin.17.permissive_filtered_kept_contigs.fa,SRR30598643,MAG,92.58,1.24,2271819,92.76,1.54,2338710,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens_H,GCF_901212495.1,68,TRUE,128,TRUE
SRR30598643_bin.2.strict.fa,cleaned_SRR30598643_bin.2.strict_filtered_kept_contigs.fa,SRR30598643,MAG,92,0.47,2008114,92.32,0.47,2019275,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium hominis,GCF_040095915.1,48,TRUE,62,TRUE
SRR30598643_bin.20.orig.fa,cleaned_SRR30598643_bin.20.orig_filtered_kept_contigs.fa,SRR30598643,MAG,99.71,0.23,2114106,99.83,1.93,2117837,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__Duodenibacillus massiliensis,GCF_900128485.1,124,TRUE,126,TRUE
SRR30598643_bin.22.orig.fa,cleaned_SRR30598643_bin.22.orig_filtered_kept_contigs.fa,SRR30598643,MAG,99.96,0.13,4974413,99.97,0.12,4981080,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides hominis,GCF_040094755.1,83,TRUE,86,TRUE
SRR30598643_bin.23.orig.fa,cleaned_SRR30598643_bin.23.orig_filtered_kept_contigs.fa,SRR30598643,MAG,99.87,0.27,2886385,99.87,0.27,2886385,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B;s__Ruminococcus_B gnavus,GCF_008121495.1,49,TRUE,49,TRUE
SRR30598643_bin.28.orig.fa,cleaned_SRR30598643_bin.28.orig_filtered_kept_contigs.fa,SRR30598643,MAG,99.8,0,3068500,99.92,0,3077869,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella buccae,GCF_000184945.1,50,TRUE,51,TRUE
SRR30598643_bin.3.orig.fa,cleaned_SRR30598643_bin.3.orig_filtered_kept_contigs.fa,SRR30598643,MAG,95.64,0.01,2387603,99.08,0.01,2473771,d__Bacteria;p__Bacillota;c__Clostridia;o__UBA1381;f__UBA1381;g__Hominilimicola;s__Hominilimicola fabiformis,GCF_020687385.1,43,TRUE,47,TRUE
SRR30598643_bin.32.orig.fa,cleaned_SRR30598643_bin.32.orig_filtered_kept_contigs.fa,SRR30598643,MAG,98.32,0.7,3124355,98.37,0.69,3127847,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp000436535,GCA_000436535.1,35,TRUE,36,TRUE
SRR30598643_bin.35.orig.fa,cleaned_SRR30598643_bin.35.orig_filtered_kept_contigs.fa,SRR30598643,MAG,90.85,0.26,2470466,90.85,0.26,2470466,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A;s__Dorea_A sp934309195,GCA_934309195.1,82,TRUE,82,TRUE
SRR30598643_bin.37.orig.fa,cleaned_SRR30598643_bin.37.orig_filtered_kept_contigs.fa,SRR30598643,MAG,94.72,1.06,2392605,94.79,1.06,2406367,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Pilosibacter;s__Pilosibacter fragilis,GCF_032490495.1,179,TRUE,180,TRUE
SRR30598643_bin.38.strict.fa,cleaned_SRR30598643_bin.38.strict_filtered_kept_contigs.fa,SRR30598643,MAG,100,0,3460984,100,0,3471393,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas;s__Comamonas kerstersii,GCF_008801935.1,48,TRUE,57,TRUE
SRR30598643_bin.40.strict.fa,cleaned_SRR30598643_bin.40.strict_filtered_kept_contigs.fa,SRR30598643,MAG,91.77,0.32,2634610,91.74,0.46,2662496,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Brotaphodocola;s__Brotaphodocola sp003478505,GCF_003478505.1,233,TRUE,273,TRUE
SRR30598643_bin.42.orig.fa,cleaned_SRR30598643_bin.42.orig_filtered_kept_contigs.fa,SRR30598643,MAG,99.35,0.97,3246422,99.42,0.97,3250744,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans,GCF_000174195.1,59,TRUE,60,TRUE
SRR30598643_bin.43.orig.fa,cleaned_SRR30598643_bin.43.orig_filtered_kept_contigs.fa,SRR30598643,MAG,99.84,0.3,2216866,99.84,0.3,2216866,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum,GCF_000196555.1,20,TRUE,20,TRUE
SRR30598643_bin.46.orig.fa,cleaned_SRR30598643_bin.46.orig_filtered_kept_contigs.fa,SRR30598643,MAG,95.37,0.27,2145882,95.37,0.27,2145882,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum,GCF_001025135.1,69,TRUE,69,TRUE
SRR30598643_bin.5.strict.fa,cleaned_SRR30598643_bin.5.strict_filtered_kept_contigs.fa,SRR30598643,MAG,99.97,1.08,2532080,99.98,2.68,2650706,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis,GCA_004000625.1,107,TRUE,155,FALSE
SRR30598643_bin.52.strict.fa,cleaned_SRR30598643_bin.52.strict_filtered_kept_contigs.fa,SRR30598643,MAG,95.49,0.73,2691524,95.49,0.63,2772777,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens,GCF_003096535.1,103,TRUE,185,TRUE
SRR30598643_bin.53.orig.fa,cleaned_SRR30598643_bin.53.orig_filtered_kept_contigs.fa,SRR30598643,MAG,99.22,0.88,1897268,99.25,0.92,1903306,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides intestinale,GCF_040096305.1,273,TRUE,276,TRUE
SRR30598643_bin.9.orig.fa,cleaned_SRR30598643_bin.9.orig_filtered_kept_contigs.fa,SRR30598643,MAG,93.81,0.31,2494589,93.87,0.31,2500451,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira hominis,GCF_014287955.1,139,TRUE,142,TRUE
SRR30598647_bin.13.strict.fa,cleaned_SRR30598647_bin.13.strict_filtered_kept_contigs.fa,SRR30598647,MAG,93.09,0.04,4273657,100,0.41,4708359,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,GCF_003697165.2,88,TRUE,173,TRUE
SRR30598647_bin.17.orig.fa,cleaned_SRR30598647_bin.17.orig_filtered_kept_contigs.fa,SRR30598647,MAG,97.88,0.06,3132042,97.86,0.07,3152749,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002265625,GCF_002265625.1,86,TRUE,90,TRUE
SRR30598647_bin.18.permissive.fa,cleaned_SRR30598647_bin.18.permissive_filtered_kept_contigs.fa,SRR30598647,MAG,99.93,0.34,2246538,99.98,0.25,2290142,d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp022722495,GCA_022743185.1,95,TRUE,122,FALSE
SRR30598647_bin.19.orig.fa,cleaned_SRR30598647_bin.19.orig_filtered_kept_contigs.fa,SRR30598647,MAG,99.93,0.22,4557515,99.92,0.33,4593315,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis,GCF_000012845.1,101,TRUE,106,TRUE
SRR30598647_bin.2.permissive.fa,cleaned_SRR30598647_bin.2.permissive_filtered_kept_contigs.fa,SRR30598647,MAG,99.55,0.23,2222565,99.04,0.26,2242240,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia;s__Senegalimassilia sp003474385,GCF_003474385.1,110,TRUE,134,TRUE
SRR30598647_bin.20.strict.fa,cleaned_SRR30598647_bin.20.strict_filtered_kept_contigs.fa,SRR30598647,MAG,99.97,0.57,3141456,99.97,0.59,3172746,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii,GCF_025145845.1,59,TRUE,94,FALSE
SRR30598647_bin.21.strict.fa,cleaned_SRR30598647_bin.21.strict_filtered_kept_contigs.fa,SRR30598647,MAG,98.73,0.89,3273202,98.6,2.15,3329488,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor plautii,GCF_000239295.1,162,TRUE,227,TRUE
SRR30598647_bin.23.permissive.fa,cleaned_SRR30598647_bin.23.permissive_filtered_kept_contigs.fa,SRR30598647,MAG,99.85,2.41,4006536,99.92,2.71,4075255,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ innocuum,GCA_012317185.1,205,TRUE,245,FALSE
SRR30598647_bin.24.orig.fa,cleaned_SRR30598647_bin.24.orig_filtered_kept_contigs.fa,SRR30598647,MAG,98.48,0.15,4126600,98.48,0.15,4126600,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis,GCF_025147485.1,36,TRUE,36,TRUE
SRR30598647_bin.25.orig.fa,cleaned_SRR30598647_bin.25.orig_filtered_kept_contigs.fa,SRR30598647,MAG,97.73,0.54,2878630,97.73,0.54,2881170,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas;s__Sellimonas intestinalis,GCF_001280875.1,36,TRUE,37,TRUE
SRR30598647_bin.26.orig.fa,cleaned_SRR30598647_bin.26.orig_filtered_kept_contigs.fa,SRR30598647,MAG,96.15,0.14,2249056,97.42,0.04,2374815,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola sp900317525,GCF_018918025.1,46,TRUE,54,TRUE
SRR30598647_bin.28.orig.fa,cleaned_SRR30598647_bin.28.orig_filtered_kept_contigs.fa,SRR30598647,MAG,94.03,0.7,1814826,91.37,0.7,1824554,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides intestinale,GCF_040096305.1,246,TRUE,248,TRUE
SRR30598647_bin.3.strict.fa,cleaned_SRR30598647_bin.3.strict_filtered_kept_contigs.fa,SRR30598647,MAG,94,2.21,5411209,94.85,2.21,5463745,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster bolteae,GCF_002234575.2,376,TRUE,420,TRUE
SRR30598647_bin.31.orig.fa,cleaned_SRR30598647_bin.31.orig_filtered_kept_contigs.fa,SRR30598647,MAG,95.3,3.03,4891550,95.31,3.03,4901615,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis,GCF_000025985.1,76,TRUE,78,TRUE
SRR30598647_bin.32.strict.fa,cleaned_SRR30598647_bin.32.strict_filtered_kept_contigs.fa,SRR30598647,MAG,97.51,0.15,1838838,97.96,0.19,1857539,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum_A;s__Anaerotignum_A faecicola,GCF_003865035.1,217,TRUE,237,FALSE
SRR30598647_bin.35.orig.fa,cleaned_SRR30598647_bin.35.orig_filtered_kept_contigs.fa,SRR30598647,MAG,99.59,0.05,2596167,99.59,0.05,2596167,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp900539625,GCA_900539625.1,76,TRUE,76,TRUE
SRR30598647_bin.36.strict.fa,cleaned_SRR30598647_bin.36.strict_filtered_kept_contigs.fa,SRR30598647,MAG,97.32,1.03,3192263,97.32,1.94,3238705,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans,GCF_027667425.1,145,TRUE,182,FALSE
SRR30598647_bin.37.orig.fa,cleaned_SRR30598647_bin.37.orig_filtered_kept_contigs.fa,SRR30598647,MAG,99.36,0.03,2394734,99.61,0.03,2406821,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Limisoma;s__Limisoma sp000437795,GCA_022009815.1,51,TRUE,52,TRUE
SRR30598647_bin.38.orig.fa,cleaned_SRR30598647_bin.38.orig_filtered_kept_contigs.fa,SRR30598647,MAG,99.98,0.01,2273069,99.98,0.01,2280492,d__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Mitsuokella;s__Mitsuokella jalaludinii,GCF_000702905.1,103,TRUE,105,TRUE
SRR30598647_bin.4.orig.fa,cleaned_SRR30598647_bin.4.orig_filtered_kept_contigs.fa,SRR30598647,MAG,94.33,0.06,3132149,98.22,0.05,3163476,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900548745,GCA_900548745.1,206,TRUE,208,TRUE
SRR30598647_bin.7.orig.fa,cleaned_SRR30598647_bin.7.orig_filtered_kept_contigs.fa,SRR30598647,MAG,94.65,0.03,2475359,95.48,0.05,2494164,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis,GCA_004000625.1,233,TRUE,239,TRUE
SRR30598647_bin.8.permissive.fa,cleaned_SRR30598647_bin.8.permissive_filtered_kept_contigs.fa,SRR30598647,MAG,92.49,1.59,2167880,92.79,2.86,2190613,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__,,140,TRUE,162,TRUE
SRR30598648_bin.1.permissive.fa,cleaned_SRR30598648_bin.1.permissive_filtered_kept_contigs.fa,SRR30598648,MAG,95.32,0.1,1590637,95.32,0.1,1618735,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-917;g__CAG-349;s__CAG-349 sp003539515,GCA_022009995.1,14,TRUE,44,TRUE
SRR30598648_bin.14.orig.fa,cleaned_SRR30598648_bin.14.orig_filtered_kept_contigs.fa,SRR30598648,MAG,98.1,0.84,2480008,98.1,0.84,2480008,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__,,56,TRUE,56,TRUE
SRR30598648_bin.20.orig.fa,cleaned_SRR30598648_bin.20.orig_filtered_kept_contigs.fa,SRR30598648,MAG,99.95,0.14,2369057,99.95,0.14,2369057,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia;s__Senegalimassilia sp934636665,GCF_934636665.1,68,TRUE,68,TRUE
SRR30598648_bin.21.permissive.fa,cleaned_SRR30598648_bin.21.permissive_filtered_kept_contigs.fa,SRR30598648,MAG,99.84,0.17,1705483,99.86,0.19,1734110,,,88,TRUE,104,FALSE
SRR30598648_bin.24.permissive.fa,cleaned_SRR30598648_bin.24.permissive_filtered_kept_contigs.fa,SRR30598648,MAG,90.55,1.44,1302088,93.5,2.55,1355170,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-917;g__CAG-475;s__CAG-475 sp963656415,GCA_963656415.1,338,TRUE,380,FALSE
SRR30598648_bin.25.orig.fa,cleaned_SRR30598648_bin.25.orig_filtered_kept_contigs.fa,SRR30598648,MAG,94.54,0.41,2080841,94.54,0.42,2108957,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Hominenteromicrobium;s__Hominenteromicrobium mulieris,GCF_020687165.1,296,TRUE,302,TRUE
SRR30598648_bin.28.orig.fa,cleaned_SRR30598648_bin.28.orig_filtered_kept_contigs.fa,SRR30598648,MAG,100,1.02,2199570,100,1.02,2199570,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides sp905215855,GCA_905215855.1,16,TRUE,16,TRUE
SRR30598648_bin.30.orig.fa,cleaned_SRR30598648_bin.30.orig_filtered_kept_contigs.fa,SRR30598648,MAG,90.44,0.95,2252142,92.21,1,2269070,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp002404795,GCA_002404795.1,219,TRUE,222,TRUE
SRR30598648_bin.31.orig.fa,cleaned_SRR30598648_bin.31.orig_filtered_kept_contigs.fa,SRR30598648,MAG,90.97,0.52,2385515,92.05,0.47,2430366,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__,,219,TRUE,229,TRUE
SRR30598648_bin.32.orig.fa,cleaned_SRR30598648_bin.32.orig_filtered_kept_contigs.fa,SRR30598648,MAG,99.85,1,2590857,99.92,1.04,2601391,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis,GCA_004000625.1,182,TRUE,185,TRUE
SRR30598648_bin.33.strict.fa,cleaned_SRR30598648_bin.33.strict_filtered_kept_contigs.fa,SRR30598648,MAG,95.92,1.42,2339811,97.96,1.52,2473540,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp900541945,GCA_022010055.1,172,TRUE,201,TRUE
SRR30598648_bin.4.orig.fa,cleaned_SRR30598648_bin.4.orig_filtered_kept_contigs.fa,SRR30598648,MAG,90.18,0.39,3443126,90.81,0.39,3456670,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp934191715,GCF_949820605.1,237,TRUE,238,TRUE
SRR30598648_bin.41.strict.fa,cleaned_SRR30598648_bin.41.strict_filtered_kept_contigs.fa,SRR30598648,MAG,91.11,0.34,2324103,91.92,0.33,2369040,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Limisoma;s__Limisoma sp000437795,GCA_022009815.1,251,TRUE,271,TRUE
SRR30598648_bin.42.orig.fa,cleaned_SRR30598648_bin.42.orig_filtered_kept_contigs.fa,SRR30598648,MAG,91.96,0.65,4158168,91.8,0.61,4207275,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides massiliensis,GCF_900155425.1,88,TRUE,89,FALSE
SRR30598648_bin.45.strict.fa,cleaned_SRR30598648_bin.45.strict_filtered_kept_contigs.fa,SRR30598648,MAG,90.78,0.99,3464138,91.81,0.91,3502243,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000433355,GCA_000433355.1,149,TRUE,170,TRUE
SRR30598648_bin.47.orig.fa,cleaned_SRR30598648_bin.47.orig_filtered_kept_contigs.fa,SRR30598648,MAG,100,0.01,4607180,100,0.01,4654166,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,GCF_003697165.2,63,TRUE,64,TRUE
SRR30598648_bin.5.orig.fa,cleaned_SRR30598648_bin.5.orig_filtered_kept_contigs.fa,SRR30598648,MAG,99.41,0.16,4273961,99.99,0.17,4432824,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus,GCF_964248265.1,152,TRUE,162,FALSE
SRR30598648_bin.6.strict.fa,cleaned_SRR30598648_bin.6.strict_filtered_kept_contigs.fa,SRR30598648,MAG,93.9,0.59,1893400,93.82,1.44,1942419,d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A succinatutens_B,GCF_958453765.1,168,TRUE,192,TRUE
SRR30598650_bin.1.strict.fa,cleaned_SRR30598650_bin.1.strict_filtered_kept_contigs.fa,SRR30598650,MAG,92.75,0.04,3133992,93.65,0.11,3190412,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii,GCF_025145285.1,87,TRUE,127,TRUE
SRR30598650_bin.15.orig.fa,cleaned_SRR30598650_bin.15.orig_filtered_kept_contigs.fa,SRR30598650,MAG,93.97,0.87,1827449,93.97,1.28,1847917,d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina;s__Sarcina ventriculi,GCF_900456775.1,532,TRUE,540,TRUE
