"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation"	"sick"	"SM"	"sickSM"	1.20030922643482	0.575662398280218	0.412719239655463	0.146315092529898	0.281924202679559	0.146315092529898	0.239123371286726	NA	"abundance"	37	37
"CHLOROPHYLL-SYN: 3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)"	"sick"	"SM"	"sickSM"	-1.02750008593179	0.575662398280218	0.983155611111197	0.147763731590029	0.283945981514894	0.23454398868408	0.355689832689071	NA	"abundance"	37	9
"PWY-5494: pyruvate fermentation to propanoate II (acrylate pathway)"	"sick"	"SM"	"sickSM"	-0.383092420738884	0.575662398280218	0.64175706360564	0.148686421043519	0.284182917639629	0.275265190284307	0.392680568060946	NA	"abundance"	37	29
"P562-PWY: myo-inositol degradation I"	"sick"	"SM"	"sickSM"	1.55624243591621	0	1.07708065016927	0.14849416517936	0.284182917639629	0.274937813266404	0.392680568060946	NA	"prevalence"	37	12
"AEROBACTINSYN-PWY: aerobactin biosynthesis"	"sick"	"SM"	"sickSM"	2.87841650775019	0.575662398280218	1.55016059347364	0.15171576888149	0.289195473658818	0.0654345708211579	0.124227286709342	NA	"abundance"	37	24
"PWY-7820: teichuronic acid biosynthesis (B. subtilis 168)"	"sick"	"SM"	"sickSM"	-0.350143533444897	0.575662398280218	0.628404736816675	0.15247554541501	0.289866611738161	0.281702298880415	0.399605789142162	NA	"abundance"	37	34
"PWY0-1477: ethanolamine utilization"	"sick"	"SM"	"sickSM"	1.33092631401216	0.575662398280218	0.515273524600679	0.155784422592144	0.295367265234706	0.155784422592144	0.253777849706558	NA	"abundance"	37	37
"PWY-7165: L-ascorbate biosynthesis VIII (engineered pathway)"	"sick"	"SM"	"sickSM"	2.01140411510039	0.575662398280218	0.981094123444324	0.159868919865585	0.302305324533061	0.294179768192181	0.414262377799106	NA	"abundance"	37	22
"HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)"	"sick"	"SM"	"sickSM"	1.37768208430366	0.575662398280218	0.553966673160297	0.160382391740542	0.302471831637999	0.160382391740542	0.259593294323634	NA	"abundance"	37	37
"3-HYDROXYPHENYLACETATE-DEGRADATION-PWY: 4-hydroxyphenylacetate degradation"	"sick"	"SM"	"sickSM"	2.00929103775249	0.575662398280218	0.997524417656903	0.161567586642606	0.303900936780141	0.297031088231697	0.416668609880574	NA	"abundance"	37	33
"GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation"	"sick"	"SM"	"sickSM"	0.104740329281088	0.575662398280218	0.322407735235928	0.164665633210441	0.306975849394885	0.164665633210441	0.262711619040307	NA	"abundance"	37	37
"PWY-6305: superpathway of putrescine biosynthesis"	"sick"	"SM"	"sickSM"	1.14298129563875	0.575662398280218	0.39336459370584	0.166099453787671	0.306975849394885	0.166099453787671	0.263774289820044	NA	"abundance"	37	37
"PWY-7858: (5Z)-dodecenoate biosynthesis II"	"sick"	"SM"	"sickSM"	1.53202449538897	0.575662398280218	0.66991513536423	0.16491006581342	0.306975849394885	0.16491006581342	0.262711619040307	NA	"abundance"	37	37
"PWY-6143: CMP-pseudaminate biosynthesis"	"sick"	"SM"	"sickSM"	-1.09698630551639	0	0.793177384969211	0.166656368307208	0.306975849394885	0.305538391517069	0.425060296738624	NA	"prevalence"	37	17
"PWY-6415: L-ascorbate biosynthesis V (euglena, D-galacturonate pathway)"	"sick"	"SM"	"sickSM"	-1.09698630551638	0	0.793177384969211	0.166656368307209	0.306975849394885	0.30553839151707	0.425060296738624	NA	"prevalence"	37	17
"PWY-7396: butanol and isobutanol biosynthesis (engineered)"	"sick"	"SM"	"sickSM"	1.09698630551639	0	0.793177384969211	0.166656368307208	0.306975849394885	0.305538391517067	0.425060296738624	NA	"prevalence"	37	20
"PWY490-3: nitrate reduction VI (assimilatory)"	"sick"	"SM"	"sickSM"	-4.03747575643914	0	2.90847091928609	0.165082806487419	0.306975849394885	0.106305798883842	0.185118718746	NA	"prevalence"	37	25
"COLANSYN-PWY: colanic acid building blocks biosynthesis"	"sick"	"SM"	"sickSM"	0.327596280703665	0.575662398280218	0.156449023754499	0.16906415683847	0.310606241633468	0.16906415683847	0.26680437251071	NA	"abundance"	37	37
"PWY-622: starch biosynthesis"	"sick"	"SM"	"sickSM"	-1.20209259315126	0.575662398280218	1.24384410393384	0.170218512059782	0.311921036274497	0.311462682271718	0.432111688316531	NA	"abundance"	37	20
"PWY-6731: starch degradation III"	"sick"	"SM"	"sickSM"	0.107198202967488	0.575662398280218	0.326617025254848	0.172508900874777	0.31449699621017	0.172508900874777	0.270549673732181	NA	"abundance"	37	37
"PWY66-389: phytol degradation"	"sick"	"SM"	"sickSM"	1.48530356874988	0.575662398280218	0.649371853407816	0.172116600117639	0.31449699621017	0.172116600117639	0.270549673732181	NA	"abundance"	37	37
"PWY-5981: CDP-diacylglycerol biosynthesis III"	"sick"	"SM"	"sickSM"	1.43792748997168	0.575662398280218	0.622933703698909	0.177974250707739	0.323630926478778	0.324273667500496	0.448652608459591	NA	"abundance"	37	36
"PWY-6518: bile acids epimerization"	"sick"	"SM"	"sickSM"	-1.71658422619746	0.575662398280218	1.50841347862293	0.179822307765595	0.326157298013618	0.327308553161046	0.451614260509094	NA	"abundance"	37	8
"PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)"	"sick"	"SM"	"sickSM"	1.19821612879619	0.575662398280218	0.450949289331108	0.182025015320985	0.329312432298271	0.182025015320985	0.284590194232501	NA	"abundance"	37	37
"PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I"	"sick"	"SM"	"sickSM"	0.141783784403764	0.575662398280218	0.31000288546265	0.183398007045408	0.33095427159717	0.183398007045408	0.285851831968923	NA	"abundance"	37	37
"GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation"	"sick"	"SM"	"sickSM"	0.299747904509659	0.575662398280218	0.19065128268829	0.18914425174944	0.340459653148992	0.18914425174944	0.293901068102976	NA	"abundance"	37	37
"P162-PWY: L-glutamate degradation V (via hydroxyglutarate)"	"sick"	"SM"	"sickSM"	-1.40830408088907	0	1.07955541421962	0.192055571047512	0.343958466032195	0.16237330822152	0.261313038984987	NA	"prevalence"	37	26
"PWY-822: fructan biosynthesis"	"sick"	"SM"	"sickSM"	-1.40830408088908	0	1.07955541421963	0.192055571047513	0.343958466032195	0.347225799724639	0.476491926252561	NA	"prevalence"	37	26
"PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain)"	"sick"	"SM"	"sickSM"	2.24800398213596	0.575662398280218	1.25797668206423	0.195159050103324	0.348486477803244	0.00301641542128443	0.01057840130381	NA	"abundance"	37	29
"PWY-6748: nitrate reduction VII (denitrification)"	"sick"	"SM"	"sickSM"	-0.62487653588237	0.575662398280218	0.771959688345756	0.19644821885228	0.348486477803244	0.0411082909226881	0.0857838302312293	NA	"abundance"	37	6
"PWY-7159: 3,8-divinyl-chlorophyllide a biosynthesis III (aerobic, light independent)"	"sick"	"SM"	"sickSM"	-0.42938176812299	0.575662398280218	0.733528712588403	0.195584726465992	0.348486477803244	0.352916067705208	0.482988114339105	NA	"abundance"	37	15
"PWY0-1297: superpathway of purine deoxyribonucleosides degradation"	"sick"	"SM"	"sickSM"	1.00598468118325	0.575662398280218	0.315803397387195	0.196544412938257	0.348486477803244	0.196544412938257	0.304462970962637	NA	"abundance"	37	37
"P621-PWY: nylon-6 oligomer degradation"	"sick"	"SM"	"sickSM"	-0.606199065134637	0.575662398280218	0.905601396539257	0.203196616965718	0.359385061349815	0.365104368785124	0.496974949424495	NA	"abundance"	37	31
"PWY-7783: plasmalogen degradation"	"sick"	"SM"	"sickSM"	-0.516963503382253	0.575662398280218	0.766314283485486	0.20546260000045	0.362491088338262	0.368710320001954	0.500534170970395	NA	"abundance"	37	8
"DENITRIFICATION-PWY: nitrate reduction I (denitrification)"	"sick"	"SM"	"sickSM"	-0.689880531514204	0.575662398280218	0.950319642618068	0.210977555327201	0.365777993970009	0.0654345708211582	0.124227286709342	NA	"abundance"	37	13
"FUCCAT-PWY: fucose degradation"	"sick"	"SM"	"sickSM"	1.16804344107596	0.575662398280218	0.472064135810998	0.223111989695971	0.365777993970009	0.223111989695971	0.342401305619953	NA	"abundance"	37	37
"PWY-5514: UDP-N-acetyl-D-galactosamine biosynthesis II"	"sick"	"SM"	"sickSM"	-0.371612949659464	0.575662398280218	0.713774137225079	0.219761387814046	0.365777993970009	0.391227708054137	0.518556410937898	NA	"abundance"	37	11
"PWY-6415: L-ascorbate biosynthesis V (euglena, D-galacturonate pathway)"	"sick"	"SM"	"sickSM"	1.38251323156429	0.575662398280218	0.61959812271095	0.215350062446085	0.365777993970009	0.30553839151707	0.425060296738624	NA	"abundance"	37	17
"PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I"	"sick"	"SM"	"sickSM"	0.299872490533257	0.575662398280218	0.206561357406342	0.221339581427527	0.365777993970009	0.221339581427527	0.341824124222939	NA	"abundance"	37	37
"THREOCAT-PWY: superpathway of L-threonine metabolism"	"sick"	"SM"	"sickSM"	1.623534136456	0.575662398280218	0.82316748147144	0.213235012195696	0.365777993970009	0.381000853965293	0.507666045521036	NA	"abundance"	37	35
"CRNFORCAT-PWY: creatinine degradation I"	"sick"	"SM"	"sickSM"	-3.59173705288241	0	2.91377270610857	0.217696750326198	0.365777993970009	0.388001625549809	0.515633739217509	NA	"prevalence"	37	28
"P122-PWY: heterolactic fermentation"	"sick"	"SM"	"sickSM"	2.33773378679652	0	1.92166218876806	0.223788224158866	0.365777993970009	0.0526906481073726	0.105590386088187	NA	"prevalence"	37	36
"PWY-5981: CDP-diacylglycerol biosynthesis III"	"sick"	"SM"	"sickSM"	2.33773378679653	0	1.92166218876807	0.223788224158866	0.365777993970009	0.324273667500496	0.448652608459591	NA	"prevalence"	37	36
"PWY-6565: superpathway of polyamine biosynthesis III"	"sick"	"SM"	"sickSM"	-3.59173705288248	0	2.91377270610861	0.217696750326196	0.365777993970009	0.00675382595001052	0.0199151464610793	NA	"prevalence"	37	28
"TCA: TCA cycle I (prokaryotic)"	"sick"	"SM"	"sickSM"	2.33773378679653	0	1.92166218876807	0.223788224158866	0.365777993970009	0.0956527225020655	0.168308797433948	NA	"prevalence"	37	36
"PWY-7294: D-xylose degradation IV"	"sick"	"SM"	"sickSM"	0.953485216916275	0	0.790913233852863	0.227991161274293	0.371792925839501	0.404002352929386	0.534086880181518	NA	"prevalence"	37	19
"PWY-5367: petroselinate biosynthesis"	"sick"	"SM"	"sickSM"	1.18956385276561	0.575662398280218	0.504580231504941	0.235807823352366	0.383659868200303	0.235807823352366	0.3565357808172	NA	"abundance"	37	37
"PROPFERM-PWY: superpathway of L-alanine fermentation (Stickland reaction)"	"sick"	"SM"	"sickSM"	-3.42866804300639	0	2.91552151293294	0.239592855261981	0.383672342547911	0.25744478450369	0.378799779344292	NA	"prevalence"	37	29
"PWY-1501: mandelate degradation I"	"sick"	"SM"	"sickSM"	3.42866804300633	0	2.91552151293285	0.239592855261974	0.383672342547911	0.239592855261974	0.357971573690247	NA	"prevalence"	37	8
"PWY-5494: pyruvate fermentation to propanoate II (acrylate pathway)"	"sick"	"SM"	"sickSM"	-3.42866804300639	0	2.91552151293294	0.239592855261981	0.383672342547911	0.275265190284307	0.392680568060946	NA	"prevalence"	37	29
"PWY-7312: dTDP-&beta;-D-fucofuranose biosynthesis"	"sick"	"SM"	"sickSM"	3.42866804300632	0	2.91552151293286	0.239592855261976	0.383672342547911	0.239592855261976	0.357971573690247	NA	"prevalence"	37	8
"PWY-8188: L-alanine degradation VI (reductive Stickland reaction)"	"sick"	"SM"	"sickSM"	-3.42866804300639	0	2.91552151293294	0.239592855261981	0.383672342547911	0.257209055521202	0.378799779344292	NA	"prevalence"	37	29
"PWY-8189: L-alanine degradation V (oxidative Stickland reaction)"	"sick"	"SM"	"sickSM"	-3.42866804300639	0	2.91552151293294	0.239592855261981	0.383672342547911	0.258033909097894	0.378799779344292	NA	"prevalence"	37	29
"PWY5F9-12: biphenyl degradation"	"sick"	"SM"	"sickSM"	3.4286680430063	0	2.91552151293291	0.239592855261987	0.383672342547911	0.239592855261987	0.357971573690247	NA	"prevalence"	37	8
"PWY-7384: anaerobic energy metabolism (invertebrates, mitochondrial)"	"sick"	"SM"	"sickSM"	1.48478480356039	0.575662398280218	0.756653665852202	0.242812448340822	0.387954271393988	0.42666701161238	0.555450537132154	NA	"abundance"	37	26
"PWY-6749: CMP-legionaminate biosynthesis I"	"sick"	"SM"	"sickSM"	1.77932886123464	0.575662398280218	1.01276191048506	0.243924403614528	0.388857064954999	0.428349692550353	0.555450537132154	NA	"abundance"	37	34
"PWY-5994: palmitate biosynthesis (type I fatty acid synthase)"	"sick"	"SM"	"sickSM"	-0.587846529237126	0.575662398280218	0.933133353391045	0.244981500537335	0.389668561257372	0.429947065469146	0.555450537132154	NA	"abundance"	37	11
"PWY-6138: CMP-N-acetylneuraminate biosynthesis I (eukaryotes)"	"sick"	"SM"	"sickSM"	1.25400326581889	0	1.08300787849611	0.24690920274197	0.391858132030224	0.432854251085264	0.555450537132154	NA	"prevalence"	37	10
"PWY-7385: 1,3-propanediol biosynthesis (engineered)"	"sick"	"SM"	"sickSM"	1.52768750202314	0.575662398280218	0.81219921710189	0.250689254679226	0.396971180572227	0.438533406946826	0.559240834616533	NA	"abundance"	37	35
"P161-PWY: acetylene degradation (anaerobic)"	"sick"	"SM"	"sickSM"	1.18203807172559	0.575662398280218	0.516675342345878	0.253341198603704	0.400279093793852	0.253341198603704	0.376286192043736	NA	"abundance"	37	37
"FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)"	"sick"	"SM"	"sickSM"	-1.47411618558098	0.575662398280218	1.70295792759941	0.25424786159265	0.400820908187082	0.443853748060864	0.564599855845683	NA	"abundance"	37	13
"POLYAMINSYN3-PWY: superpathway of polyamine biosynthesis II"	"sick"	"SM"	"sickSM"	-0.466103130271839	0.575662398280218	0.901080706011454	0.256819936237766	0.403980032444804	0.447683392826362	0.567555294926169	NA	"abundance"	37	34
"ALLANTOINDEG-PWY: superpathway of allantoin degradation in yeast"	"sick"	"SM"	"sickSM"	-0.20999551286958	0.575662398280218	0.67912062124877	0.258075979938897	0.405059650632573	0.449548748456371	0.567555294926169	NA	"abundance"	37	32
"SO4ASSIM-PWY: assimilatory sulfate reduction I"	"sick"	"SM"	"sickSM"	1.09531651317377	0.575662398280218	0.452884608450479	0.264453756520444	0.409320720200932	0.264453756520444	0.382098466155019	NA	"abundance"	37	37
"PWY-3781: aerobic respiration I (cytochrome c)"	"sick"	"SM"	"sickSM"	3.25366194095245	0	2.91790106134115	0.26482071911734	0.409320720200932	0.26482071911734	0.382098466155019	NA	"prevalence"	37	7
"PWY-5870: ubiquinol-8 biosynthesis (late decarboxylation)"	"sick"	"SM"	"sickSM"	3.25366194095245	0	2.91790106134115	0.26482071911734	0.409320720200932	0.26482071911734	0.382098466155019	NA	"prevalence"	37	7
"PWY-6467: Kdo transfer to lipid IVA III (Chlamydia)"	"sick"	"SM"	"sickSM"	3.25366194095245	0	2.91790106134115	0.26482071911734	0.409320720200932	0.26482071911734	0.382098466155019	NA	"prevalence"	37	7
"PWY-6953: dTDP-3-acetamido-&alpha;-D-fucose biosynthesis"	"sick"	"SM"	"sickSM"	-3.25366194095245	0	2.91790106134116	0.26482071911734	0.409320720200932	0.0433220104537308	0.0897982626830483	NA	"prevalence"	37	30
"PWY-7279: aerobic respiration II (cytochrome c) (yeast)"	"sick"	"SM"	"sickSM"	3.25366194095245	0	2.91790106134115	0.26482071911734	0.409320720200932	0.26482071911734	0.382098466155019	NA	"prevalence"	37	7
"PWY-7391: isoprene biosynthesis II (engineered)"	"sick"	"SM"	"sickSM"	3.25366194095245	0	2.91790106134115	0.26482071911734	0.409320720200932	0.26482071911734	0.382098466155019	NA	"prevalence"	37	7
"PWY-8112: factor 420 biosynthesis I (archaea)"	"sick"	"SM"	"sickSM"	4.37691896974057	0.575662398280218	1.70177103113816	0.26811743543842	0.413517346196782	0.464347911690765	0.578795300718273	NA	"abundance"	37	3
"UDPNACETYLGALSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis II"	"sick"	"SM"	"sickSM"	-0.29650503529518	0.575662398280218	0.739291317821122	0.270070032070269	0.415627257147102	0.467202241918102	0.579506847549409	NA	"abundance"	37	11
"PWY-5392: reductive TCA cycle II"	"sick"	"SM"	"sickSM"	-0.042377717073613	0.575662398280218	0.547902604162079	0.27075081850402	0.415775015024532	0.468195631287443	0.579506847549409	NA	"abundance"	37	36
"PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)"	"sick"	"SM"	"sickSM"	0.775734495122389	0.575662398280218	0.161020460300878	0.274164160832919	0.419919874381091	0.274164160832919	0.392680568060946	NA	"abundance"	37	37
"PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)"	"sick"	"SM"	"sickSM"	0.775335615477715	0.575662398280218	0.161045965304593	0.274631141472865	0.419919874381091	0.274631141472865	0.392680568060946	NA	"abundance"	37	37
"PWY-5189: tetrapyrrole biosynthesis II (from glycine)"	"sick"	"SM"	"sickSM"	1.38031419293421	0.575662398280218	0.727725941959932	0.278213640748148	0.42383729988796	0.278213640748148	0.395768700219197	NA	"abundance"	37	37
"PWY-7268: cytosolic NADPH production (yeast)"	"sick"	"SM"	"sickSM"	2.97143462512792	0.575662398280218	2.11779172020146	0.278385399504469	0.42383729988796	0.126360005060501	0.211352474686068	NA	"abundance"	37	15
"PWY-6906: chitin derivatives degradation"	"sick"	"SM"	"sickSM"	-0.246863158902077	0.575662398280218	0.74839285422867	0.281915446941393	0.426240619710952	0.484354574658621	0.595919167622637	NA	"abundance"	37	33
"PWY-6215: 4-chlorobenzoate degradation"	"sick"	"SM"	"sickSM"	0.846601744106246	0	0.787515563675144	0.282361929513162	0.426240619710952	0.484995599787928	0.595919167622637	NA	"prevalence"	37	26
"PWY-7384: anaerobic energy metabolism (invertebrates, mitochondrial)"	"sick"	"SM"	"sickSM"	0.846601744106246	0	0.787515563675144	0.282361929513163	0.426240619710952	0.42666701161238	0.555450537132154	NA	"prevalence"	37	26
"PWY-7245: superpathway of NAD/NADP - NADH/NADPH interconversion (yeast)"	"sick"	"SM"	"sickSM"	2.81624523513806	0.575662398280218	2.01315688262921	0.285660483666287	0.430306364166802	0.126360005060501	0.211352474686068	NA	"abundance"	37	15
"PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I"	"sick"	"SM"	"sickSM"	0.414231612459564	0.575662398280218	0.12661182581851	0.288453108571888	0.433594419016094	0.288453108571888	0.408035909884604	NA	"abundance"	37	37
"ALL-CHORISMATE-PWY: superpathway of chorismate metabolism"	"sick"	"SM"	"sickSM"	3.06230676417545	0	2.92118210438564	0.294495432930453	0.44174314939568	0.294495432930453	0.414262377799106	NA	"prevalence"	37	6
"CRNFORCAT-PWY: creatinine degradation I"	"sick"	"SM"	"sickSM"	-0.296405749989265	0.575662398280218	0.815740411737276	0.295934758131754	0.442967606382479	0.388001625549809	0.515633739217509	NA	"abundance"	37	28
"PWY-7013: (S)-propane-1,2-diol degradation"	"sick"	"SM"	"sickSM"	-0.0617188158211402	0.575662398280218	0.602421864100469	0.300153441637412	0.448338439084454	0.510214794748041	0.606859429615161	NA	"abundance"	37	34
"URSIN-PWY: ureide biosynthesis"	"sick"	"SM"	"sickSM"	0.812797086518791	0	0.789604615321954	0.30330477979216	0.452095803841145	0.51461577013955	0.606859429615161	NA	"prevalence"	37	18
"PWY-6807: xyloglucan degradation II (exoglucanase)"	"sick"	"SM"	"sickSM"	-0.788674674057426	0	0.767228471898634	0.303972019738558	0.452142481242918	0.0847447351327408	0.151759188801539	NA	"prevalence"	37	15
"PWY-7294: D-xylose degradation IV"	"sick"	"SM"	"sickSM"	1.86278941823765	0.575662398280218	1.22635418904094	0.309349324524641	0.459180312603382	0.404002352929386	0.534086880181518	NA	"abundance"	37	19
